BO_3, 2016,08,06, Epsilon, SpaceSoldiers, Epsilon.rm.dust2; SpaceSoldiers.rm.nuke; Epsilon.pk.cache; SpaceSoldiers.pk.cbble; Epsilon.rm.train; SpaceSoldiers.rm.overpass 
BO_1, 2016,02,20, x6tence, G2, x6tence.rm.dust2; G2.rm.mirage; G2.rm.cbble; x6tence.rm.inferno; x6tence.rm.cache; G2.rm.overpass 
BO_1, 2016,02,19, fnatic, gBots, fnatic.rm.mirage; gBots.rm.overpass; gBots.rm.dust2; fnatic.rm.cbble; fnatic.rm.train; gBots.rm.cache 
BO_1, 2016,02,19, EnVyUs, fnatic, EnVyUs.rm.overpass; fnatic.rm.cache; fnatic.rm.train; EnVyUs.rm.dust2; EnVyUs.rm.inferno; fnatic.rm.mirage 
BO_1, 2016,02,19, dignitas, Vexed, dignitas.rm.dust2; Vexed.rm.inferno; Vexed.rm.cache; dignitas.rm.train; dignitas.rm.overpass; Vexed.rm.cbble 
BO_1, 2016,02,19, x6tence, Astralis, x6tence.rm.dust2; Astralis.rm.cbble; Astralis.rm.cache; x6tence.rm.inferno; x6tence.rm.overpass; Astralis.rm.train 
BO_1, 2016,02,19, dignitas, gBots, dignitas.rm.dust2; gBots.rm.overpass; gBots.rm.cache; dignitas.rm.mirage; dignitas.rm.train; gBots.rm.inferno 
BO_1, 2016,02,19, G2, Astralis, G2.rm.mirage; Astralis.rm.cbble; Astralis.rm.train; G2.rm.inferno; G2.rm.cache; Astralis.rm.overpass 
BO_5, 2016,02,14, mousesports, FlipSid3, mousesports.rm.train; FlipSid3.rm.dust2; mousesports.pk.cache; FlipSid3.pk.overpass; mousesports.pk.mirage; FlipSid3.pk.inferno 
BO_3, 2016,02,14, E-frag.net, FlipSid3, E-frag.net.rm.train; FlipSid3.rm.dust2; E-frag.net.rm.mirage; FlipSid3.rm.cache; E-frag.net.pk.inferno; FlipSid3.pk.overpass 
BO_3, 2016,02,13, FlipSid3, mousesports, FlipSid3.rm.dust2; mousesports.rm.train; FlipSid3.rm.cache; mousesports.rm.overpass; FlipSid3.pk.mirage; mousesports.pk.cbble 
BO_3, 2016,02,13, FlipSid3, HellRaisers, FlipSid3.rm.dust2; HellRaisers.rm.train; FlipSid3.rm.cache; HellRaisers.rm.mirage; FlipSid3.pk.cbble; HellRaisers.pk.overpass 
BO_3, 2016,02,12, mousesports, E-frag.net, mousesports.rm.inferno; E-frag.net.rm.dust2; E-frag.net.rm.mirage; mousesports.pk.cache; E-frag.net.pk.cbble; none 
BO_3, 2016,02,11, mousesports, LDLCWhite, mousesports.rm.inferno; LDLCWhite.rm.mirage; mousesports.rm.overpass; LDLCWhite.rm.train; mousesports.pk.dust2; LDLCWhite.pk.cbble 
BO_3, 2016,02,11, FlipSid3, CSGL, FlipSid3.rm.cache; CSGL.rm.inferno; FlipSid3.rm.dust2; CSGL.rm.mirage; FlipSid3.pk.overpass; CSGL.pk.train 
BO_5, 2016,02,07, dignitas, EnVyUs, dignitas.rm.dust2; EnVyUs.rm.overpass; dignitas.pk.cbble; EnVyUs.pk.mirage; dignitas.pk.inferno; EnVyUs.pk.train 
BO_3, 2016,02,07, Astralis, CLG, Astralis.rm.cbble; CLG.rm.train; Astralis.pk.overpass; CLG.pk.dust2; Astralis.rm.cache; CLG.rm.inferno 
BO_3, 2016,02,06, CLG, dignitas, CLG.rm.train; dignitas.rm.dust2; CLG.pk.overpass; dignitas.pk.cbble; CLG.rm.inferno; dignitas.rm.cache 
BO_3, 2016,02,06, EnVyUs, Astralis, EnVyUs.rm.dust2; Astralis.rm.cbble; EnVyUs.pk.cache; Astralis.pk.overpass; EnVyUs.rm.inferno; Astralis.rm.train 
BO_3, 2016,02,06, CLG, G2, CLG.rm.train; G2.rm.mirage; CLG.pk.dust2; G2.pk.inferno; CLG.rm.cache; G2.rm.overpass 
BO_3, 2016,02,06, EnVyUs, Cloud9, EnVyUs.rm.dust2; Cloud9.rm.inferno; EnVyUs.pk.mirage; Cloud9.pk.overpass; EnVyUs.rm.cache; Cloud9.rm.train 
BO_3, 2016,02,05, Cloud9, G2, Cloud9.rm.inferno; G2.rm.mirage; Cloud9.pk.cache; G2.pk.train; Cloud9.rm.overpass; G2.rm.dust2 
BO_3, 2016,02,05, G2, Astralis, G2.rm.mirage; Astralis.rm.cbble; G2.pk.train; Astralis.pk.overpass; G2.rm.dust2; Astralis.rm.inferno 
BO_3, 2016,02,05, Cloud9, Method, Cloud9.rm.mirage; Method.rm.train; Cloud9.pk.cache; Method.pk.dust2; Cloud9.rm.inferno; Method.rm.overpass 
BO_3, 2016,02,05, Method, Astralis, Method.rm.inferno; Astralis.rm.cbble; Method.pk.mirage; Astralis.pk.overpass; Method.rm.train; Astralis.rm.cache 
BO_3, 2016,02,04, CLG, EnVyUs, CLG.rm.train; EnVyUs.rm.dust2; CLG.pk.overpass; EnVyUs.pk.cache; CLG.rm.inferno; EnVyUs.rm.mirage 
BO_3, 2016,02,04, FlipSid3, CLG, FlipSid3.rm.dust2; CLG.rm.train; FlipSid3.pk.inferno; CLG.pk.overpass; FlipSid3.rm.cache; CLG.rm.mirage 
BO_3, 2016,02,04, dignitas, EnVyUs, dignitas.rm.dust2; EnVyUs.rm.overpass; dignitas.pk.cbble; EnVyus.pk.inferno; dignitas.rm.mirage; EnVyUs.rm.train 
BO_3, 2016,02,04, FlipSid3, dignitas, FlipSid3.rm.dust2; dignitas.rm.train; FlipSid3.pk.inferno; dignitas.pk.cbble; FlipSid3.rm.cache; dignitas.rm.mirage 
BO_3, 2016,01,24, Gambit, Rebels, Gambit.rm.overpass; Rebels.rm.cache; Gambit.pk.inferno; Rebels.pk.train; none; none 
BO_3, 2016,01,24, Method, Gambit, Method.rm.inferno; Gambit.rm.overpass; Method.pk.train; Gambit.pk.cache; none; none 
BO_3, 2016,01,23, dignitas, NatusVincere, dignitas.rm.dust2; NatusVincere.rm.cache; dignitas.pk.cbble; NatusVincere.pk.train; dignitas.rm.overpass; NatusVincere.rm.inferno 
BO_3, 2016,01,23, Luminosity, Astralis, Luminosity.rm.dust2; Astralis.rm.cbble; Luminosity.pk.train; Astralis.pk.overpass; Luminosity.rm.mirage; Astralis.rm.cache 
BO_3, 2016,01,23, dignitas, mousesports, dignitas.rm.dust2; mousesports.rm.train; dignitas.pk.cbble; mousesports.pk.mirage; dignitas.rm.cache; mousesports.rm.overpass 
BO_3, 2016,01,23, Luminosity, FaZe, Luminosity.rm.dust2; FaZe.rm.overpass; Luminosity.pk.train; FaZe.pk.cache; Luminosity.rm.inferno; FaZe.rm.cbble 
BO_3, 2016,01,22, dignitas, Virtus.pro, dignitas.rm.train; Virtus.pro.rm.overpass; dignitas.pk.cache; Virtus.pro.pk.mirage; dignitas.rm.dust2; Virtus.pro.rm.inferno 
BO_3, 2016,01,22, Rebels, Gambit, Rebels.rm.cache; Gambit.rm.overpass; Rebels.pk.cbble; Gambit.pk.inferno; none; none 
BO_3, 2016,01,22, SK, Luminosity, SK.rm.inferno; Luminosity.rm.dust2; SK.pk.overpass; Luminosity.pk.mirage; SK.rm.cache; Luminosity.rm.cbble 
BO_1, 2016,01,22, Astralis, mousesports, Astralis.rm.cache; mousesports.rm.inferno; Astralis.rm.cbble; mousesports.rm.overpass; Astralis.rm.dust2; mousesports.rm.train 
BO_1, 2016,01,22, eXplosive, Gambit, eXplosive.rm.overpass; Gambit.rm.train; eXplosive.rm.inferno; Gambit.rm.dust2; none; none 
BO_1, 2016,01,22, NatusVincere, FaZe, NatusVincere.rm.cache; FaZe.rm.overpass; NatusVincere.rm.inferno; FaZe.rm.cbble; NatusVincere.rm.dust2; FaZe.rm.mirage 
BO_1, 2016,01,22, Astralis, dignitas, Astralis.rm.cbble; dignitas.rm.dust2; Astralis.rm.train; dignitas.rm.inferno; Astralis.rm.cache; dignitas.rm.mirage 
BO_1, 2016,01,22, Virtus.pro, mousesports, Virtus.pro.rm.overpass; mousesports.rm.train; Virtus.pro.rm.cache; mousesports.rm.inferno; Virtus.pro.rm.cbble; mousesports.rm.mirage 
BO_1, 2016,01,22, NatusVincere, dignitas, NatusVincere.rm.cache; dignitas.rm.dust2; NatusVincere.rm.overpass; dignitas.rm.cbble; NatusVincere.rm.inferno; dignitas.rm.train 
BO_1, 2016,01,22, FaZe, Luminosity, FaZe.rm.cbble; Luminosity.rm.cache; FaZe.rm.overpass; Luminosity.rm.dust2; FaZe.rm.mirage; Luminosity.rm.train 
BO_3, 2016,01,17, OpTic, SPLYCE, OpTic.rm.dust2; SPLYCE.rm.inferno; OpTic.pk.cbble; SPLYCE.pk.cache; none; none 
BO_3, 2016,01,17, NatusVincere, fnatic, NatusVincere.rm.cache; fnatic.rm.train; NatusVincere.rm.inferno; fnatic.rm.overpass; NatusVincere.pk.dust2; fnatic.pk.cbble 
BO_1, 2016,01,16, OpTic, Winterfox, OpTic.rm.dust2; Winterfox.rm.cbble; OpTic.rm.cache; Winterfox.rm.train; none; none 
BO_3, 2016,01,16, EnVyUs, NatusVincere, EnVyUs.rm.overpass; NatusVincere.rm.cache; EnVyUs.rm.dust2; NatusVincere.rm.inferno; EnVyUs.pk.cbble; NatusVincere.pk.train 
BO_3, 2016,01,16, Luminosity, fnatic, Luminosity.rm.dust2; fnatic.rm.train; Luminosity.rm.cbble; fnatic.rm.overpass; Luminosity.pk.mirage; fnatic.pk.cache 
BO_3, 2016,01,15, G2, fnatic, G2.rm.overpass; fnatic.rm.train; G2.rm.cbble; fnatic.rm.mirage; G2.pk.cache; fnatic.pk.inferno 
BO_3, 2016,01,14, fnatic, ?, fnatic.rm.overpass; ?.rm.cbble; fnatic.rm.train; ?.rm.cache; fnatic.pk.dust2; ?.pk.mirage 
BO_3, 2016,01,14, G2, NatusVincere, G2.rm.overpass; NatusVincere.rm.cache; G2.rm.cbble; NatusVincere.rm.inferno; G2.pk.dust2; NatusVincere.pk.train 
BO_3, 2016,01,14, ex-Titan, fnatic, ex-Titan.rm.mirage; fnatic.rm.train; ex-Titan.rm.overpass; fnatic.rm.cbble; ex-Titan.pk.cache; fnatic.pk.inferno 
BO_3, 2016,01,14, ?, EnVyUs, ?.rm.cbble; EnVyUs.rm.overpass; ?.rm.cache; EnVyUs.rm.dust2; ?.pk.mirage; EnVyUs.pk.inferno 
BO_3, 2016,01,14, fnatic, EnVyUs, fnatic.rm.cache; EnVyUs.rm.overpass; fnatic.rm.cbble; EnVyUs.rm.dust2; fnatic.pk.mirage; EnVyUs.pk.train 
BO_3, 2016,01,13, CyberZen, G2, CyberZen.rm.dust2; G2.rm.overpass; CyberZen.rm.train; G2.rm.cbble; CyberZen.pk.inferno; G2.pk.cache 
BO_3, 2016,01,13, Luminosity, G2, Luminosity.rm.dust2; G2.rm.overpass; Luminosity.rm.cache; G2.rm.cbble; Luminosity.pk.train; G2.pk.inferno 
BO_3, 2016,01,07, CSGL, OpTic, CSGL.rm.inferno; OpTic.rm.cache; CSGL.pk.train; OpTic.pk.cbble; CSGL.rm.dust2; OpTic.rm.overpass 
BO_5, 2015,12,13, fnatic, NatusVincere, fnatic.rm.overpass; NatusVincere.rm.cache; fnatic.pk.inferno; NatusVincere.pk.dust2; fnatic.pk.mirage; NatusVincere.pk.train 
BO_3, 2015,12,13, NatusVincere, EnVyUs, NatusVincere.rm.cache; EnVyUs.rm.overpass; NatusVincere.pk.dust2; EnVyUs.pk.cbble; NatusVincere.rm.inferno; EnVyUs.rm.train 
BO_3, 2015,12,13, fnatic, ?, fnatic.rm.overpass; ?.rm.cbble; fnatic.pk.inferno; ?.pk.mirage; fnatic.rm.train; ?.rm.cache 
BO_3, 2015,12,12, Liquid, fnatic, Liquid.rm.inferno; fnatic.rm.overpass; Liquid.pk.cache; fnatic.pk.mirage; Liquid.rm.train; fnatic.rm.cbble 
BO_3, 2015,12,12, Conquest, Liquid, Conquest.rm.dust2; Liquid.rm.train; Conquest.pk.inferno; Liquid.pk.cache; Conquest.rm.cbble; Liquid.rm.mirage 
BO_3, 2015,12,11, EnVyUs, fnatic, EnVyUs.rm.overpass; fnatic.rm.cache; EnVyUs.pk.cbble; fnatic.pk.inferno; EnVyUs.rm.dust2; fnatic.rm.train 
BO_3, 2015,12,10, Conquest, fnatic, Conquest.rm.dust2; fnatic.rm.overpass; Conquest.pk.mirage; fnatic.pk.inferno; Conquest.rm.train; fnatic.rm.cbble 
BO_3, 2015,12,10, EnVyUs, Liquid, EnVyUs.rm.overpass; Liquid.rm.inferno; EnVyUs.pk.cbble; Liquid.pk.cache; EnVyUs.rm.dust2; Liquid.rm.train 
BO_3, 2015,12,06, NiP, fnatic, NiP.pk.train; fnatic.rm.cache; NiP.rm.overpass; fnatic.rm.cbble; fnatic.pk.dust2; NiP.rm.inferno 
BO_3, 2015,12,06, SK, fnatic, SK.rm.dust2; fnatic.rm.train; SK.pk.overpass; fnatic.pk.inferno; fnatic.rm.cache; none 
BO_3, 2015,12,05, NiP, fnatic, NiP.rm.overpass; fnatic.rm.train; NiP.pk.cache; fnatic.pk.inferno; NiP.rm.dust2; fnatic.rm.mirage 
BO_3, 2015,12,05, ?, SK, ?.rm.cbble; SK.rm.dust2; ?.pk.cache; SK.pk.train; ?.rm.inferno; SK.rm.overpass 
BO_3, 2015,12,04, fnatic, ?, fnatic.rm.overpass; ?.rm.cbble; fnatic.pk.cache; ?.pk.mirage; fnatic.rm.train; ?.rm.inferno 
BO_3, 2015,12,04, NiP, SK, NiP.rm.overpass; SK.rm.dust2; NiP.pk.cache; SK.pk.mirage; NiP.rm.train; SK.rm.inferno 
BO_3, 2015,11,28, fnatic, Luminosity, fnatic.rm.overpass; Luminosity.rm.dust2; fnatic.pk.train; Luminosity.pk.cbble; fnatic.rm.mirage; Luminosity.rm.cache 
BO_3, 2015,11,28, Luminosity, TSM, Luminosity.rm.dust2; TSM.rm.cbble; Luminosity.pk.mirage; TSM.pk.overpass; Luminosity.rm.train; TSM.rm.cache 
BO_3, 2015,11,28, Virtus.pro, fnatic, Virtus.pro.rm.dust2; fnatic.rm.overpass; Virtus.pro.pk.mirage; fnatic.pk.inferno; Virtus.pro.rm.cbble; fnatic.rm.train 
BO_3, 2015,11,27, Luminosity, NiP, Luminosity.rm.dust2; NiP.rm.overpass; Luminosity.pk.mirage; NiP.pk.cache; Luminosity.rm.train; NiP.rm.inferno 
BO_3, 2015,11,27, Liquid, Virtus.pro, Liquid.rm.train; Virtus.pro.rm.dust2; Liquid.pk.overpass; Virtus.pro.pk.mirage; Liquid.rm.inferno; Virtus.pro.rm.cache 
BO_3, 2015,11,27, Luminosity, EnVyUs, Luminosity.rm.dust2; EnVyUs.rm.overpass; Luminosity.pk.mirage; EnVyUs.pk.cbble; Luminosity.rm.train; EnVyUs.rm.cache 
BO_3, 2015,11,27, Legacy, Liquid, Legacy.rm.overpass; Liquid.rm.train; Legacy.pk.cbble; Liquid.pk.cache; Legacy.rm.inferno; Liquid.rm.mirage 
BO_1, 2015,11,26, fnatic, NiP, fnatic.rm.cbble; NiP.rm.inferno; fnatic.rm.train; NiP.rm.overpass; fnatic.rm.cache; NiP.rm.mirage 
BO_1, 2015,11,26, fnatic, Luminosity, fnatic.rm.cbble; Luminosity.rm.train; fnatic.rm.overpass; Luminosity.rm.inferno; fnatic.rm.cache; Luminosity.rm.mirage 
BO_1, 2015,11,26, EnVyUs, NiP, EnVyUs.rm.train; NiP.rm.overpass; EnVyUs.rm.dust2; NiP.rm.cbble; EnVyUs.rm.cache; NiP.rm.inferno 
BO_1, 2015,11,26, Virtus.pro, TSM, Virtus.pro.rm.dust2; TSM.rm.cbble; Virtus.pro.rm.overpass; TSM.rm.train; Virtus.pro.rm.inferno; TSM.rm.cache 
BO_1, 2015,11,26, Liquid, TSM, Liquid.rm.inferno; TSM.rm.cache; Liquid.rm.mirage; TSM.rm.cbble; Liquid.rm.train; TSM.rm.dust2 
BO_1, 2015,11,26, Legacy, Virtus.pro, Legacy.rm.overpass; Virtus.pro.rm.dust2; Legacy.rm.train; Virtus.pro.rm.cache; Legacy.rm.mirage; Virtus.pro.rm.inferno 
BO_3, 2015,11,23, TSM, NatusVincere, TSM.rm.train; NatusVincere.rm.cache; TSM.pk.dust2; NatusVincere.pk.cbble; TSM.rm.mirage; NatusVincere.rm.inferno 
BO_3, 2015,11,22, Liquid, NatusVincere, Liquid.rm.train; NatusVincere.rm.cache; Liquid.pk.cbble; NatusVincere.pk.dust2; Liquid.rm.mirage; NatusVincere.rm.inferno 
BO_3, 2015,11,22, G2, TSM, G2.rm.dust2; TSM.rm.train; G2.pk.cache; TSM.pk.overpass; TSM.rm.inferno; none 
BO_3, 2015,11,22, Liquid, Virtus.pro, Liquid.rm.train; Virtus.pro.rm.dust2; Liquid.pk.overpass; Virtus.pro.pk.mirage; Liquid.rm.inferno; Virtus.pro.rm.cache 
BO_3, 2015,11,21, TSM, Cloud9, TSM.rm.cbble; Cloud9.rm.mirage; TSM.pk.overpass; Cloud9.pk.cache; TSM.rm.train; Cloud9.rm.inferno 
BO_3, 2015,11,21, CLG, G2, CLG.rm.inferno; G2.rm.cbble; CLG.pk.mirage; G2.pk.cache; CLG.rm.train; G2.rm.overpass 
BO_1, 2015,11,17, Cloud9, compLexity, Cloud9.rm.mirage; compLexity.rm.inferno; compLexity.rm.dust2; Cloud9.rm.overpass; compLexity.rm.cache; Cloud9.rm.train 
BO_3, 2015,11,15, Liquid, Cloud9, Liquid.rm.train; Cloud9.rm.mirage; Liquid.pk.cache; Cloud9.pk.inferno; Liquid.rm.dust2; Cloud9.rm.overpass 
BO_3, 2015,11,15, Luminosity, Cloud9, Luminosity.rm.train; Cloud9.rm.mirage; Luminosity.pk.cbble; Cloud9.pk.dust2; Luminosity.rm.overpass; Cloud9.rm.inferno 
BO_3, 2015,11,15, Liquid, CLG, Liquid.rm.train; CLG.rm.cache; Liquid.pk.overpass; CLG.pk.cbble; Liquid.rm.dust2; CLG.rm.inferno 
BO_1, 2015,11,15, compLexity, Cloud9, compLexity.rm.train; Cloud9.rm.mirage; compLexity.rm.dust2; Cloud9.rm.overpass; compLexity.rm.cache; Cloud9.rm.cbble 
BO_1, 2015,11,15, compLexity, Liquid, compLexity.rm.mirage; Liquid.rm.train; compLexity.rm.cache; Liquid.rm.inferno; compLexity.rm.overpass; Liquid.rm.cbble 
BO_1, 2015,11,14, Conquest, Cloud9, Conquest.rm.dust2; Cloud9.rm.cbble; Conquest.rm.cache; Cloud9.rm.mirage; Conquest.rm.train; Cloud9.rm.overpass 
BO_5, 2015,11,08, Virtus.pro, mousesports, Virtus.pro.rm.dust2; mousesports.rm.train; Virtus.pro.pk.inferno; mousesports.pk.mirage; Virtus.pro.pk.cbble; mousesports.pk.cache 
BO_3, 2015,11,08, Conquest, mousesports, Conquest.rm.mirage; mousesports.rm.train; Conquest.pk.inferno; mousesports.pk.overpass; none; none 
BO_3, 2015,11,08, Virtus.pro, Titan, Virtus.pro.rm.dust2; Titan.rm.mirage; Virtus.pro.pk.train; Titan.pk.cbble; none; none 
BO_3, 2015,11,08, Conquest, dignitas, Conquest.rm.mirage; dignitas.rm.dust2; Conquest.pk.cbble; dignitas.pk.train; none; none 
BO_3, 2015,11,07, Virtus.pro, dignitas, Virtus.pro.rm.dust2; dignitas.rm.cache; Virtus.pro.pk.train; dignitas.pk.inferno; none; none 
BO_3, 2015,11,07, Conquest, Liquid, Conquest.rm.cache; Liquid.rm.inferno; Conquest.pk.train; Liquid.pk.cbble; none; none 
BO_3, 2015,11,07, Luminosity, mousesports, Luminosity.rm.overpass; mousesports.rm.inferno; Luminosity.pk.dust2; mousesports.pk.mirage; none; none 
BO_3, 2015,11,07, Virtus.pro, Conquest, Virtus.pro.rm.cache; Conquest.rm.mirage; Virtus.pro.pk.train; Conquest.pk.inferno; none; none 
BO_3, 2015,11,07, dignitas, Liquid, dignitas.rm.dust2; Liquid.rm.mirage; dignitas.pk.train; Liquid.pk.cbble; none; none 
BO_3, 2015,11,06, mousesports, NatusVincere, mousesports.rm.train; NatusVincere.rm.cache; mousesports.pk.mirage; NatusVincere.pk.overpass; none; none 
BO_3, 2015,11,01, NatusVincere, EnVyUs, NatusVincere.rm.cache; EnVyUs.rm.overpass; NatusVincere.pk.train; EnVyUs.pk.cbble; none; none 
BO_3, 2015,11,01, NatusVincere, NiP, NatusVincere.rm.cache; NiP.rm.overpass; NatusVincere.pk.train; NiP.pk.dust2; none; none 
BO_3, 2015,11,01, G2, EnVyUs, G2.rm.cbble; EnVyUs.rm.overpass; G2.pk.dust2; EnVyUs.pk.inferno; none; none 
BO_3, 2015,10,31, TSM, NiP, TSM.rm.cbble; NiP.rm.overpass; TSM.pk.train; NiP.pk.dust2; none; none 
BO_3, 2015,10,31, G2, Virtus.pro, G2.rm.cbble; Virtus.pro.rm.dust2; G2.pk.cache; Virtus.pro.pk.train; none; none 
BO_3, 2015,10,31, fnatic, EnVyUs, fnatic.rm.train; EnVyUs.rm.overpass; fnatic.pk.mirage; EnVyUs.pk.cbble; none; none 
BO_3, 2015,10,30, NiP, Titan, NiP.rm.train; Titan.rm.mirage; NiP.pk.cache; Titan.pk.dust2; none; none 
BO_3, 2015,10,30, mousesports, G2, mousesports.rm.train; G2.rm.cbble; mousesports.pk.mirage; G2.pk.inferno; none; none 
BO_3, 2015,10,30, Cloud9, fnatic, Cloud9.rm.mirage; fnatic.rm.train; Cloud9.pk.dust2; fnatic.pk.overpass; none; none 
BO_1, 2015,10,29, EnVyUs, NatusVincere, EnVyUs.rm.overpass; NatusVincere.rm.cache; EnVyUs.rm.dust2; NatusVincere.rm.inferno; EnVyUs.rm.train; none 
BO_1, 2015,10,29, Titan, Virtus.pro, Titan.rm.mirage; Virtus.pro.rm.dust2; Titan.rm.cache; Virtus.pro.rm.cbble; Titan.rm.inferno; none 
BO_1, 2015,10,29, TSM, G2, TSM.rm.cache; G2.rm.overpass; TSM.rm.train; G2.rm.cbble; TSM.rm.inferno; none 
BO_1, 2015,10,29, fnatic, Luminosity, fnatic.rm.cbble; Luminosity.rm.overpass; fnatic.rm.dust2; Luminosity.rm.train; fnatic.rm.cache; none 
BO_1, 2015,10,29, CLG, dignitas, CLG.rm.inferno; dignitas.rm.cache; CLG.rm.overpass; dignitas.rm.dust2; CLG.rm.train; none 
BO_1, 2015,10,29, NiP, Liquid, NiP.rm.overpass; Liquid.rm.dust2; NiP.rm.cbble; Liquid.rm.inferno; NiP.rm.train; none 
BO_1, 2015,10,29, mousesports, FlipSid3, mousesports.rm.train; FlipSid3.rm.dust2; mousesports.rm.inferno; FlipSid3.rm.cache; mousesports.rm.cbble; none 
BO_1, 2015,10,29, Cloud9, Vexed, Cloud9.rm.overpass; Vexed.rm.cache; Cloud9.rm.inferno; Vexed.rm.dust2; Cloud9.rm.mirage; none 
BO_1, 2015,10,28, dignitas, EnVyUs, dignitas.rm.cache; EnVyUs.rm.overpass; dignitas.rm.dust2; EnVyUs.rm.train; dignitas.rm.mirage; none 
BO_1, 2015,10,28, NiP, Titan, NiP.rm.train; Titan.rm.cache; NiP.rm.overpass; Titan.rm.mirage; NiP.rm.inferno; none 
BO_1, 2015,10,28, Liquid, Virtus.pro, Liquid.rm.mirage; Virtus.pro.rm.cache; Liquid.rm.train; Virtus.pro.rm.dust2; Liquid.rm.inferno; none 
BO_1, 2015,10,28, G2, mousesports, G2.rm.cbble; mousesports.rm.train; G2.rm.overpass; mousesports.rm.dust2; G2.rm.mirage; none 
BO_1, 2015,10,28, TSM, FlipSid3, TSM.rm.cbble; FlipSid3.rm.dust2; TSM.rm.train; FlipSid3.rm.overpass; TSM.rm.mirage; none 
BO_1, 2015,10,28, Luminosity, Cloud9, Luminosity.rm.overpass; Cloud9.rm.mirage; Luminosity.rm.train; Cloud9.rm.inferno; Luminosity.rm.cache; none 
BO_1, 2015,10,28, fnatic, Vexed, fnatic.rm.overpass; Vexed.rm.mirage; fnatic.rm.dust2; Vexed.rm.cache; fnatic.rm.train; none 
BO_5, 2015,10,04, Virtus.pro, TSM, Virtus.pro.rm.dust2; TSM.rm.cbble; Virtus.pro.pk.train; TSM.pk.overpass; Virtus.pro.pk.mirage; TSM.pk.inferno 
BO_3, 2015,10,04, Virtus.pro, fnatic, Virtus.pro.rm.cbble; fnatic.rm.mirage; Virtus.pro.pk.train; fnatic.pk.dust2; Virtus.pro.rm.inferno; fnatic.rm.cache 
BO_3, 2015,10,03, TSM, Virtus.pro, TSM.rm.cbble; Virtus.pro.rm.dust2; TSM.pk.inferno; Virtus.pro.pk.train; TSM.rm.mirage; Virtus.pro.rm.overpass 
BO_3, 2015,10,03, Liquid, fnatic, Liquid.rm.inferno; fnatic.rm.dust2; Liquid.pk.cache; fnatic.pk.cbble; Liquid.rm.train; fnatic.rm.mirage 
BO_3, 2015,10,02, fnatic, TSM, fnatic.rm.mirage; TSM.rm.cbble; fnatic.pk.inferno; TSM.pk.dust2; fnatic.rm.cache; TSM.rm.train 
BO_3, 2015,10,02, Liquid, Virtus.pro, Liquid.rm.train; Virtus.pro.rm.dust2; Liquid.pk.overpass; Virtus.pro.pk.mirage; Liquid.rm.inferno; Virtus.pro.rm.cbble 
BO_5, 2015,09,27, fnatic, EnVyUs, fnatic.rm.dust2; EnVyUs.rm.overpass; fnatic.pk.cbble; EnVyUs.pk.mirage; fnatic.pk.train; EnVyUs.pk.inferno 
BO_3, 2015,09,26, Liquid, Renegades, Liquid.rm.train; Renegades.rm.overpass; Liquid.pk.cache; Renegades.pk.cbble; Liquid.rm.inferno; Renegades.rm.dust2 
BO_5, 2015,09,26, Virtus.pro, EnVyUs, Virtus.pro.rm.dust2; EnVyUs.rm.overpass; Virtus.pro.pk.train; EnVyUs.pk.inferno; Virtus.pro.pk.mirage; EnVyUs.pk.cache 
BO_3, 2015,09,26, CPHWolves, FlipSid3, CPHWolves.rm.train; FlipSid3.rm.dust2; CPHWolves.pk.mirage; FlipSid3.pk.overpass; CPHWolves.rm.inferno; FlipSid3.rm.cache 
BO_3, 2015,09,26, dignitas, Immunity, dignitas.rm.dust2; Immunity.rm.overpass; dignitas.pk.train; Immunity.pk.mirage; dignitas.rm.cbble; Immunity.rm.cache 
BO_5, 2015,09,26, NiP, fnatic, NiP.rm.overpass; fnatic.rm.cache; NiP.pk.dust2; fnatic.pk.cbble; NiP.pk.mirage; fnatic.pk.inferno 
BO_3, 2015,09,24, Liquid, mousesports, Liquid.rm.train; mousesports.rm.overpass; Liquid.pk.cache; mousesports.pk.cbble; Liquid.rm.dust2; mousesports.rm.mirage 
BO_3, 2015,09,24, Renegades, Liquid, Renegades.rm.dust2; Liquid.rm.inferno; Renegades.pk.cbble; Liquid.pk.overpass; Renegades.rm.mirage; Liquid.rm.train 
BO_3, 2015,09,24, Winterfox, mousesports, Winterfox.rm.train; mousesports.rm.inferno; Winterfox.pk.dust2; mousesports.pk.cbble; Winterfox.rm.mirage; mousesports.rm.overpass 
BO_3, 2015,09,23, FlipSid3, CPHWolves, FlipSid3.rm.dust2; CPHWolves.rm.inferno; FlipSid3.pk.train; CPHWolves.pk.mirage; FlipSid3.rm.cbble; CPHWolves.rm.overpass 
BO_3, 2015,09,22, dignitas, Cloud9, dignitas.rm.dust2; Cloud9.rm.mirage; dignitas.pk.inferno; Cloud9.pk.cache; dignitas.rm.cbble; Cloud9.rm.overpass 
BO_3, 2015,09,22, Immunity, dignitas, Immunity.rm.overpass; dignitas.rm.dust2; Immunity.pk.cache; dignitas.pk.inferno; Immunity.rm.train; dignitas.rm.cbble 
BO_3, 2015,09,22, ROCCAT, Cloud9, ROCCAT.rm.overpass; Cloud9.rm.mirage; ROCCAT.pk.dust2; Cloud9.pk.cache; ROCCAT.rm.train; Cloud9.rm.inferno 
